 455.64380 16.808 0.009
 455.72518 16.842 0.010
 455.77277 16.936 0.010
 456.59284 17.008 0.011
 456.64258 17.039 0.011
 456.71331 16.781 0.010
 456.76076 16.746 0.009
 456.81222 16.830 0.010
 457.56056 17.050 0.011
 457.60449 17.006 0.011
 457.66317 17.005 0.011
 457.72173 16.977 0.010
 457.78038 16.898 0.010
 458.63689 17.039 0.011
 458.69559 17.022 0.012
 459.55416 16.989 0.014
 459.60033 17.016 0.012
 459.65889 17.069 0.011
 459.71833 17.080 0.011
 459.76217 17.008 0.011
 459.80598 16.993 0.011
 461.56505 16.714 0.010
 461.60886 16.749 0.010
 461.66747 16.841 0.010
 461.73365 16.968 0.010
 461.79564 17.051 0.012
 462.56556 16.990 0.011
 462.62420 16.883 0.010
 462.67020 16.776 0.010
 465.66902 17.027 0.012
 465.71670 17.050 0.012
 465.80155 17.006 0.011
 466.65279 17.003 0.011
 466.71931 17.058 0.011
 466.80428 17.032 0.011
 467.65643 16.893 0.010
 467.76104 17.010 0.011
 467.82698 17.057 0.011
 468.66312 16.871 0.011
 468.73331 16.953 0.011
 468.79190 16.993 0.011
 468.82847 17.004 0.010
 469.66399 16.837 0.011
 469.74211 16.815 0.011
 469.80103 16.890 0.011
 470.73878 16.781 0.011
 471.64984 17.087 0.012
 471.78660 16.973 0.012
 472.62440 17.002 0.012
 472.66828 17.033 0.011
 472.71209 17.058 0.012
 472.77800 17.087 0.014
 473.69207 16.991 0.016
 474.70397 16.906 0.011
 474.77042 16.974 0.014
 475.53838 16.931 0.012
 475.59717 16.872 0.011
 475.66331 16.899 0.012
 475.71543 16.879 0.012
 475.76253 16.925 0.016
 476.74814 16.849 0.011
 477.53513 17.094 0.012
 477.58640 17.117 0.011
 477.73387 16.901 0.010
 477.81475 16.862 0.011
 477.85897 16.864 0.011
 478.54125 16.986 0.012
 478.76167 16.984 0.011
 478.82063 16.936 0.010
 479.54010 16.837 0.011
 479.58400 16.906 0.010
 479.76147 17.104 0.012
 479.82163 17.018 0.014
 480.57615 16.781 0.010
 480.65732 16.882 0.010
 480.75087 17.005 0.011
 480.79501 17.076 0.012
 481.56135 16.984 0.011
 481.70974 16.844 0.010
 481.75370 16.917 0.011
 481.79766 16.977 0.011
 482.71056 16.875 0.010
 482.78849 16.862 0.010
 483.57685 17.057 0.014
 483.62127 17.001 0.011
 483.66517 16.990 0.011
 483.70915 16.992 0.011
 483.75305 16.895 0.011
 483.79697 16.792 0.010
 484.57551 17.080 0.014
 484.68419 16.973 0.011
 484.72857 16.946 0.011
 484.77255 16.991 0.011
 485.57916 16.989 0.011
 485.72607 17.080 0.011
 485.77022 17.010 0.011
 486.57566 16.857 0.011
 486.62120 16.954 0.011
 486.71773 17.075 0.012
 486.76293 17.090 0.011
 487.60264 16.764 0.010
 487.65084 16.834 0.010
 487.69867 16.895 0.010
 487.74281 16.975 0.011
 487.78698 17.025 0.011
 488.58811 16.945 0.011
 488.63211 16.739 0.009
 488.70095 16.795 0.011
 488.74496 16.871 0.010
 488.78903 16.941 0.012
 489.56388 17.013 0.011
 489.65286 17.001 0.010
 489.69677 16.939 0.010
 489.74069 16.772 0.010
 489.78471 16.775 0.010
 490.55710 17.064 0.010
 490.69430 17.056 0.011
 490.73841 17.008 0.011
 490.78241 16.837 0.010
 491.58162 17.032 0.011
 491.63343 17.051 0.011
 491.67755 17.037 0.011
 491.79097 17.019 0.012
 492.56581 16.937 0.012
 492.64014 17.009 0.011
 492.68599 17.032 0.012
 493.56883 16.871 0.010
 493.61333 16.938 0.011
 494.56355 16.830 0.011
 494.60746 16.782 0.010
 494.65173 16.807 0.010
 494.69601 16.896 0.010
 494.74102 16.952 0.011
 495.56633 16.976 0.012
 495.63999 16.786 0.011
 495.69348 16.786 0.014
 496.56174 17.062 0.012
 496.60649 17.018 0.014
 496.65057 17.009 0.012
 496.69547 16.938 0.015
 497.73493 17.013 0.014
 498.56082 16.939 0.011
 498.60487 17.010 0.011
 498.71861 17.080 0.012
 498.76254 17.075 0.012
 499.55578 16.856 0.011
 499.60146 16.903 0.011
 499.74176 17.082 0.014
 500.56872 16.885 0.012
 500.59849 16.919 0.012
 500.64336 16.897 0.014
 500.69453 16.927 0.012
 500.73896 16.974 0.014
 501.56267 16.939 0.012
 501.68142 16.837 0.012
 507.55107 16.988 0.010
 507.59630 16.889 0.011
 507.66810 16.830 0.012
 509.54697 17.028 0.012
 509.59404 16.985 0.012
 509.64636 16.966 0.012
 510.58860 17.094 0.012
 510.63417 17.075 0.014
 510.68176 16.975 0.014
 511.67405 17.113 0.015
 512.58069 16.879 0.011
 512.62907 16.957 0.014
 512.70335 17.033 0.011
 512.74888 17.089 0.011
 513.56100 16.760 0.010
 513.60658 16.839 0.010
 513.69825 16.965 0.011
 513.74550 17.006 0.011
 514.56925 17.015 0.011
 514.63831 16.750 0.010
 514.68865 16.762 0.010
 514.73551 16.838 0.010
 515.56340 17.031 0.011
 515.61815 17.032 0.011
 515.66636 16.913 0.011
 516.56969 17.053 0.014
 516.62387 17.021 0.012
 516.67086 17.020 0.012
 516.71740 17.027 0.012
 517.56769 17.064 0.012
 517.61754 17.091 0.014
 517.66752 17.039 0.012
 517.71370 17.044 0.012
 518.60503 17.006 0.012
 518.65029 17.010 0.012
 518.69936 17.062 0.015
 519.56567 16.827 0.010
 519.61229 16.921 0.010
 519.67982 16.987 0.014
 520.70646 16.966 0.012
 521.56195 17.031 0.012
 521.60710 16.909 0.015
 521.66986 16.714 0.011
 523.57105 17.050 0.015
 523.62345 17.057 0.012
 523.67333 17.067 0.012
 524.56333 16.995 0.012
 524.61344 17.036 0.015
 526.55061 16.829 0.016
 526.65261 16.890 0.015
 527.67579 16.885 0.012
 530.56592 17.028 0.015
 531.56330 16.963 0.014
 532.55277 16.791 0.011
 533.57005 16.838 0.012
 534.55922 16.973 0.014
 534.60339 16.937 0.014
 534.65514 16.877 0.015
 535.54385 17.054 0.011
 535.60415 16.947 0.014
 535.67786 16.940 0.014
 536.52291 17.089 0.012
 536.56817 17.086 0.014
 536.61866 17.062 0.015
 537.51757 16.936 0.011
 537.61777 17.053 0.012
 537.66462 17.129 0.012
 538.50557 16.836 0.011
 538.55733 16.898 0.011
 539.51420 16.824 0.011
 539.62532 16.824 0.011
 539.66940 16.886 0.011
 540.54442 16.948 0.015
 540.67545 16.845 0.011
 541.52459 17.003 0.011
 541.58164 17.013 0.011
 542.51367 17.081 0.012
 542.56558 17.034 0.012
 542.61304 16.985 0.011
 542.65718 17.003 0.012
 543.55187 17.010 0.012
 543.59596 17.063 0.012
 543.63304 17.036 0.012
 543.67705 17.023 0.012
 544.50469 16.901 0.011
 544.54900 16.973 0.012
 544.59326 17.019 0.012
 544.63847 17.058 0.012
 551.49442 16.877 0.010
 552.50271 16.852 0.011
 553.51116 16.913 0.014
 553.62190 16.821 0.016
 554.48791 17.076 0.016
 554.57338 16.948 0.018
 555.49423 17.071 0.020
 557.59479 16.961 0.020
 558.54162 16.893 0.022
 559.52538 16.952 0.015
 560.50348 16.918 0.019
 561.50350 17.076 0.016
 562.50501 17.041 0.018
 564.50620 16.791 0.018
 565.51199 16.867 0.015
 566.50601 17.039 0.015
 567.50708 16.968 0.014
 568.49234 17.035 0.019
 569.50217 17.054 0.016
 571.48797 16.737 0.014
 572.51682 16.889 0.015
 573.52067 17.016 0.018
 574.47908 17.063 0.015
 575.47772 16.998 0.018
 577.48668 16.871 0.016
 578.49970 16.761 0.012
 582.48239 16.959 0.019
 583.48514 16.912 0.014
 672.87050 17.008 0.014
 689.90098 17.017 0.014
 699.90438 16.991 0.014
 701.82130 16.940 0.016
 704.86378 17.022 0.015
 706.84525 16.912 0.016
 714.81266 17.002 0.014
 716.77724 17.055 0.014
 720.83361 16.916 0.015
 728.77247 17.078 0.015
 729.77246 17.030 0.015
 730.72803 16.896 0.014
 733.81899 16.850 0.018
 741.82227 16.959 0.015
 745.77708 16.741 0.014
 747.82551 17.004 0.014
 753.77345 16.980 0.015
 759.81391 16.731 0.012
 766.78808 16.931 0.016
 772.80718 16.891 0.012
 775.78889 17.086 0.014
 779.80753 16.936 0.014
 781.82442 17.058 0.015
 787.78397 17.059 0.015
 789.76795 16.968 0.015
 790.77847 16.862 0.012
 795.73607 16.963 0.014
 796.80792 16.971 0.015
 797.73574 16.768 0.012
 798.70771 16.968 0.012
 805.79262 16.967 0.016
 816.76365 16.936 0.012
 817.68287 16.918 0.012
 819.78255 16.980 0.014
 822.79673 16.967 0.012
 824.82603 16.784 0.012
 826.64952 17.062 0.015
 829.72013 16.811 0.014
 832.67632 17.032 0.015
 836.77513 16.922 0.016
 840.65452 16.969 0.016
 843.65500 16.857 0.011
 850.62857 16.952 0.014
 854.65933 16.921 0.018
 855.63331 16.825 0.014
 856.59960 17.016 0.016
 858.57220 17.059 0.015
 864.67536 17.037 0.019
 866.63429 16.980 0.023
 875.54752 16.966 0.012
 879.63404 17.019 0.016
 880.53313 16.766 0.012
 887.54641 16.721 0.014
 892.62995 17.033 0.015
 895.52085 17.040 0.018
 898.52765 16.882 0.011
 918.51473 16.869 0.018
 922.59505 17.051 0.018
 928.52095 17.056 0.018
 931.54291 16.880 0.016
 933.55268 16.946 0.015
 947.49233 17.033 0.020
 951.54229 16.920 0.012
1045.87436 17.002 0.016
1051.86092 17.089 0.018
1052.89613 17.019 0.016
1053.87628 16.887 0.012
1054.89201 16.845 0.012
1055.86451 16.901 0.015
1059.87727 16.944 0.018
1061.88700 16.742 0.015
1068.87138 16.788 0.012
1069.88207 17.016 0.014
1071.89911 17.058 0.016
1081.85952 16.810 0.011
1087.80659 16.904 0.014
1091.80907 16.974 0.018
1095.79080 17.059 0.018
1102.79151 17.096 0.011
1106.84656 16.846 0.011
1107.77432 16.909 0.012
1113.78711 16.982 0.014
1119.79185 16.778 0.014
1126.81374 16.794 0.012
1131.68568 16.834 0.015
1132.73767 16.837 0.012
1136.77093 17.020 0.014
1138.79511 16.777 0.011
1142.66212 16.901 0.012
1144.73106 16.768 0.011
1151.75690 16.776 0.012
1155.75616 17.023 0.014
1158.75373 16.796 0.011
1161.73166 17.072 0.012
1165.75235 16.890 0.012
1169.74728 16.985 0.014
1174.72109 17.100 0.014
